Name;Station;Time(norwegian mean time);Mean air temperature (24 h);Precipitation (24 h);Snow depth
Bjørnholt;SN18500;10.12.2016;0.2;0.4;0
Bjørnholt;SN18500;11.12.2016;-1.8;3.5;0
Bjørnholt;SN18500;12.12.2016;-4.1;0.4;0
Bjørnholt;SN18500;13.12.2016;-2.5;0.1;0
Bjørnholt;SN18500;14.12.2016;-6.8;0;0
Bjørnholt;SN18500;15.12.2016;-7.9;0;0
Bjørnholt;SN18500;16.12.2016;-1.7;0.1;0
Bjørnholt;SN18500;17.12.2016;-3.1;0.2;0
Bjørnholt;SN18500;18.12.2016;-4.5;0;0
Bjørnholt;SN18500;19.12.2016;-1.2;0.1;0
Bjørnholt;SN18500;20.12.2016;0.9;1.7;0
Bjørnholt;SN18500;21.12.2016;1.3;0.2;0
Bjørnholt;SN18500;22.12.2016;0.8;2.5;0
Bjørnholt;SN18500;23.12.2016;0.1;0.1;0
Bjørnholt;SN18500;24.12.2016;0.5;12.4;0
Bjørnholt;SN18500;25.12.2016;1.7;0;0
Bjørnholt;SN18500;26.12.2016;1.1;0;0
Bjørnholt;SN18500;27.12.2016;0.4;0;0
Bjørnholt;SN18500;28.12.2016;-2.3;0;0
Bjørnholt;SN18500;29.12.2016;-2.7;0.1;0
Bjørnholt;SN18500;30.12.2016;2.2;0;0
Bjørnholt;SN18500;31.12.2016;3;0.4;0
Bjørnholt;SN18500;01.01.2017;-1.1;0;0
Bjørnholt;SN18500;02.01.2017;-3.7;0;0
Bjørnholt;SN18500;03.01.2017;-3.8;0;0
Bjørnholt;SN18500;04.01.2017;-6;0.1;0
Bjørnholt;SN18500;05.01.2017;-14.4;0.1;0
Bjørnholt;SN18500;06.01.2017;-7.2;0.1;0
Bjørnholt;SN18500;07.01.2017;-3.8;4.1;5
Bjørnholt;SN18500;08.01.2017;-4.6;0;4
Bjørnholt;SN18500;09.01.2017;-0.3;0.3;4
Bjørnholt;SN18500;10.01.2017;0.4;10.9;2
Bjørnholt;SN18500;11.01.2017;0.8;29.9;8
Bjørnholt;SN18500;12.01.2017;-1.2;20.1;13
Bjørnholt;SN18500;13.01.2017;-6.5;0;13
Bjørnholt;SN18500;14.01.2017;-5.7;0.3;12
Bjørnholt;SN18500;15.01.2017;-8.2;0;14
Bjørnholt;SN18500;16.01.2017;-8.7;0;14
Bjørnholt;SN18500;17.01.2017;-5.4;0.8;14
Bjørnholt;SN18500;18.01.2017;-4.4;0.3;13
Bjørnholt;SN18500;20.01.2017;4.6;0;14
Bjørnholt;SN18500;21.01.2017;-0.8;0;14
Bjørnholt;SN18500;24.01.2017;-6.2;0;12
Bjørnholt;SN18500;25.01.2017;-2.7;0;12
Bjørnholt;SN18500;26.01.2017;-0.2;0.4;13
Bjørnholt;SN18500;27.01.2017;-2;0;13
Bjørnholt;SN18500;28.01.2017;-2.4;0.1;13
Bjørnholt;SN18500;29.01.2017;-2.1;0.1;13
Bjørnholt;SN18500;30.01.2017;-1.1;3.4;16
Bjørnholt;SN18500;31.01.2017;-3.6;0;16
Bjørnholt;SN18500;01.02.2017;-2.4;0.1;16
Bjørnholt;SN18500;02.02.2017;-2;2;16
Bjørnholt;SN18500;03.02.2017;-1.7;2.9;17
Bjørnholt;SN18500;04.02.2017;-2.2;0.1;17
Bjørnholt;SN18500;05.02.2017;-1.9;3.6;21
Bjørnholt;SN18500;06.02.2017;-3.2;2.1;23
Bjørnholt;SN18500;07.02.2017;-8.4;0.7;25
Bjørnholt;SN18500;08.02.2017;-9.4;0.4;27
Bjørnholt;SN18500;09.02.2017;-8.6;0.4;30
Bjørnholt;SN18500;10.02.2017;-6.6;0.7;33
Bjørnholt;SN18500;11.02.2017;-6.1;0.3;30
Bjørnholt;SN18500;12.02.2017;-7.6;0.8;28
Bjørnholt;SN18500;13.02.2017;-5.7;3.5;26
Bjørnholt;SN18500;14.02.2017;-4.7;0;23
Bjørnholt;SN18500;15.02.2017;-6.9;0;24
Bjørnholt;SN18500;16.02.2017;-4.6;0.3;25
Bjørnholt;SN18500;17.02.2017;-2.9;0;25
Bjørnholt;SN18500;18.02.2017;-3.3;0;23
Bjørnholt;SN18500;19.02.2017;2.8;0.4;24
Bjørnholt;SN18500;20.02.2017;2.9;0.3;23
Bjørnholt;SN18500;21.02.2017;1.1;0;22
Bjørnholt;SN18500;22.02.2017;-0.7;16.1;41
Bjørnholt;SN18500;23.02.2017;-5;0.1;-
Bjørnholt;SN18500;24.02.2017;-5.4;0.1;34
Bjørnholt;SN18500;25.02.2017;-5.7;0;34
Bjørnholt;SN18500;26.02.2017;-0.7;13.3;44
Bjørnholt;SN18500;27.02.2017;0.6;4.3;45
Bjørnholt;SN18500;28.02.2017;0.8;24.5;39
Bjørnholt;SN18500;01.03.2017;0.1;25;46
Bjørnholt;SN18500;02.03.2017;-2.4;2.6;39
Bjørnholt;SN18500;03.03.2017;-2.4;0;43
Bjørnholt;SN18500;04.03.2017;-2.3;0;48
Bjørnholt;SN18500;05.03.2017;-4.1;0;50
Bjørnholt;SN18500;06.03.2017;-5.3;0;49
Bjørnholt;SN18500;07.03.2017;-6;0;48
Bjørnholt;SN18500;08.03.2017;-5.2;0;47
Bjørnholt;SN18500;09.03.2017;-1.2;6.4;54
Bjørnholt;SN18500;10.03.2017;-0.3;0.4;52
Bjørnholt;SN18500;11.03.2017;-1.5;0;50
Bjørnholt;SN18500;12.03.2017;0.7;2.5;51
Bjørnholt;SN18500;13.03.2017;0.3;0;48
Bjørnholt;SN18500;14.03.2017;2.2;3.5;49
Bjørnholt;SN18500;15.03.2017;4.5;0;45
Bjørnholt;SN18500;16.03.2017;2.1;0;44
Bjørnholt;SN18500;17.03.2017;2.3;1.9;41
Bjørnholt;SN18500;18.03.2017;-1.2;0;39
Bjørnholt;SN18500;19.03.2017;-2.6;0.2;39
Bjørnholt;SN18500;20.03.2017;-0.2;4.7;45
Bjørnholt;SN18500;21.03.2017;1;13.7;46
Bjørnholt;SN18500;22.03.2017;0.1;3.5;43
Bjørnholt;SN18500;23.03.2017;-0.8;0;45
Bjørnholt;SN18500;24.03.2017;-0.4;0;44
Bjørnholt;SN18500;25.03.2017;3.9;0;43
Bjørnholt;SN18500;26.03.2017;8.2;0;42
Bjørnholt;SN18500;27.03.2017;7.3;0;37
Bjørnholt;SN18500;28.03.2017;3.8;0;32
Bjørnholt;SN18500;29.03.2017;1.1;0;31
Bjørnholt;SN18500;30.03.2017;-0.2;0;30
Bjørnholt;SN18500;31.03.2017;1;10.2;34
Bjørnholt;SN18500;01.04.2017;3.9;12.1;30
Bjørnholt;SN18500;03.04.2017;4.6;0;23
Bjørnholt;SN18500;04.04.2017;3.4;0;20
Bjørnholt;SN18500;05.04.2017;4.1;0;17
Bjørnholt;SN18500;06.04.2017;3.6;0;14
Bjørnholt;SN18500;07.04.2017;6;0;11
Bjørnholt;SN18500;08.04.2017;5.4;0;7
Bjørnholt;SN18500;09.04.2017;6.1;0;0
Bjørnholt;SN18500;10.04.2017;5.8;0.1;0
Bjørnholt;SN18500;11.04.2017;3.5;0;0
Bjørnholt;SN18500;12.04.2017;2.8;1.1;0
Bjørnholt;SN18500;13.04.2017;0.6;6.7;2
Bjørnholt;SN18500;14.04.2017;-1.6;8.5;3
Bjørnholt;SN18500;15.04.2017;-3.1;1.2;3
Bjørnholt;SN18500;16.04.2017;-1.6;0;3
Bjørnholt;SN18500;17.04.2017;-0.6;2;5
Bjørnholt;SN18500;18.04.2017;-1.1;0.1;2
Bjørnholt;SN18500;19.04.2017;1.3;0;0
Bjørnholt;SN18500;20.04.2017;5.1;0;0
Bjørnholt;SN18500;21.04.2017;4.7;0;0
Bjørnholt;SN18500;22.04.2017;3.4;0;0
Bjørnholt;SN18500;23.04.2017;1.7;0;0
Bjørnholt;SN18500;24.04.2017;-0.2;12.4;12
Bjørnholt;SN18500;25.04.2017;0.5;22.1;31
Bjørnholt;SN18500;26.04.2017;1;1.3;19
Bjørnholt;SN18500;27.04.2017;-0.2;0;15
Bjørnholt;SN18500;28.04.2017;0.7;0;14
Bjørnholt;SN18500;29.04.2017;3;3.8;13
Bjørnholt;SN18500;30.04.2017;3;0;9
Bjørnholt;SN18500;01.05.2017;4.6;0;3
Bjørnholt;SN18500;02.05.2017;7.6;0;0
Bjørnholt;SN18500;03.05.2017;7.9;0;0
Bjørnholt;SN18500;04.05.2017;6.8;0.3;0
Bjørnholt;SN18500;05.05.2017;10.6;0.3;0
Bjørnholt;SN18500;06.05.2017;13.1;0.1;0
Bjørnholt;SN18500;07.05.2017;7;4.4;0
Bjørnholt;SN18500;08.05.2017;2.9;0.6;0
Bjørnholt;SN18500;09.05.2017;2.6;0;0
Bjørnholt;SN18500;10.05.2017;0.2;7.2;9
Bjørnholt;SN18500;11.05.2017;2.1;30.9;32
Bjørnholt;SN18500;12.05.2017;3.2;0.9;13
Bjørnholt;SN18500;13.05.2017;4.7;0;7
Bjørnholt;SN18500;14.05.2017;6.1;0.3;0
Bjørnholt;SN18500;15.05.2017;6.7;1.8;0
Bjørnholt;SN18500;16.05.2017;6.1;1.5;0
Bjørnholt;SN18500;17.05.2017;9.9;18.9;0
Bjørnholt;SN18500;18.05.2017;11.9;18.9;0
Bjørnholt;SN18500;19.05.2017;13.9;0.6;0
Bjørnholt;SN18500;20.05.2017;13.3;0;0
Bjørnholt;SN18500;21.05.2017;11.9;0.3;0
Bjørnholt;SN18500;22.05.2017;9.5;0.1;0
Bjørnholt;SN18500;23.05.2017;10.8;0.5;0
Bjørnholt;SN18500;24.05.2017;12.8;0;0
Bjørnholt;SN18500;25.05.2017;13.3;0;0
Bjørnholt;SN18500;26.05.2017;15.6;0;0
Bjørnholt;SN18500;27.05.2017;16.5;0;0
Bjørnholt;SN18500;28.05.2017;13.4;0;0
Bjørnholt;SN18500;29.05.2017;15;0.1;0
Bjørnholt;SN18500;30.05.2017;11.1;0.6;0
Bjørnholt;SN18500;31.05.2017;9.6;2.5;0
Bjørnholt;SN18500;01.06.2017;9.1;7.3;0
Bjørnholt;SN18500;02.06.2017;8;0;0
Bjørnholt;SN18500;03.06.2017;9.3;0.9;0
Bjørnholt;SN18500;04.06.2017;10.5;0;0
Bjørnholt;SN18500;05.06.2017;11.9;10.4;0
Bjørnholt;SN18500;07.06.2017;10.7;1.4;0
Bjørnholt;SN18500;08.06.2017;10.9;21.7;0
Bjørnholt;SN18500;09.06.2017;10.4;4.7;0
Bjørnholt;SN18500;10.06.2017;12;37.4;0
Bjørnholt;SN18500;11.06.2017;11.5;10.7;0
Bjørnholt;SN18500;12.06.2017;13.3;2.4;0
Bjørnholt;SN18500;13.06.2017;14;0;0
Bjørnholt;SN18500;14.06.2017;14.2;0;0
Bjørnholt;SN18500;17.06.2017;15.7;2;-
Bjørnholt;SN18500;18.06.2017;17.1;0.1;-
Bjørnholt;SN18500;19.06.2017;13.2;0;-
Bjørnholt;SN18500;20.06.2017;12;3.9;-
Bjørnholt;SN18500;21.06.2017;12.3;0;-
Bjørnholt;SN18500;22.06.2017;12.8;0.3;-
Bjørnholt;SN18500;23.06.2017;12.9;0.1;-
Bjørnholt;SN18500;24.06.2017;13.6;4.5;-
Bjørnholt;SN18500;25.06.2017;11;0.1;-
Bjørnholt;SN18500;26.06.2017;12.2;0;-
Bjørnholt;SN18500;27.06.2017;12.1;0;-
Bjørnholt;SN18500;28.06.2017;13.1;0;-
Bjørnholt;SN18500;29.06.2017;14.4;0;-
Bjørnholt;SN18500;30.06.2017;16.4;0;-
Bjørnholt;SN18500;01.07.2017;17.1;0;-
Bjørnholt;SN18500;02.07.2017;15.5;0;-
Bjørnholt;SN18500;03.07.2017;13.8;1.2;-
Bjørnholt;SN18500;04.07.2017;13.5;0;-
Bjørnholt;SN18500;05.07.2017;12.7;0;-
Bjørnholt;SN18500;06.07.2017;12.8;0;-
Bjørnholt;SN18500;07.07.2017;14.4;0;-
Bjørnholt;SN18500;08.07.2017;14.2;11.6;-
Bjørnholt;SN18500;09.07.2017;14.6;1.8;-
Bjørnholt;SN18500;10.07.2017;12.8;0.3;-
Bjørnholt;SN18500;11.07.2017;13.2;10.3;-
Bjørnholt;SN18500;12.07.2017;11;5;-
Bjørnholt;SN18500;13.07.2017;11.3;3.7;-
Bjørnholt;SN18500;14.07.2017;13;0;-
Bjørnholt;SN18500;15.07.2017;14.6;0;-
Bjørnholt;SN18500;16.07.2017;13.7;17.8;-
Bjørnholt;SN18500;17.07.2017;12.3;7.9;-
Bjørnholt;SN18500;18.07.2017;14.7;0;-
Bjørnholt;SN18500;19.07.2017;13.8;0;-
Bjørnholt;SN18500;20.07.2017;16.1;0;-
Bjørnholt;SN18500;21.07.2017;14;0;-
Bjørnholt;SN18500;22.07.2017;16.3;0;-
Bjørnholt;SN18500;23.07.2017;16.8;0;-
Bjørnholt;SN18500;24.07.2017;15.1;0;-
Bjørnholt;SN18500;25.07.2017;16.6;0.1;-
Bjørnholt;SN18500;26.07.2017;15.6;0;-
Bjørnholt;SN18500;27.07.2017;14.6;0.6;-
Bjørnholt;SN18500;28.07.2017;14.3;12.4;-
Bjørnholt;SN18500;29.07.2017;13.6;0.1;-
Bjørnholt;SN18500;30.07.2017;13.7;1.2;-
Bjørnholt;SN18500;31.07.2017;13.7;10.1;-
Bjørnholt;SN18500;01.08.2017;13.8;5.4;-
Bjørnholt;SN18500;02.08.2017;13.1;0.1;-
Bjørnholt;SN18500;03.08.2017;12.1;10.6;-
Bjørnholt;SN18500;04.08.2017;13.5;21;-
Bjørnholt;SN18500;05.08.2017;13.7;7.8;-
Bjørnholt;SN18500;06.08.2017;13;11.1;-
Bjørnholt;SN18500;07.08.2017;12;5.5;-
Bjørnholt;SN18500;08.08.2017;14.1;9.6;-
Bjørnholt;SN18500;10.08.2017;14.7;43.3;-
Bjørnholt;SN18500;11.08.2017;14;0;-
Bjørnholt;SN18500;13.08.2017;12.1;15.5;-
Bjørnholt;SN18500;14.08.2017;12.3;0.1;-
Bjørnholt;SN18500;15.08.2017;12.7;0;-
Bjørnholt;SN18500;16.08.2017;15.1;35.7;-
Bjørnholt;SN18500;17.08.2017;13.6;0;-
Bjørnholt;SN18500;18.08.2017;13.9;25.5;-
Bjørnholt;SN18500;20.08.2017;12.3;0.5;-
Bjørnholt;SN18500;21.08.2017;12.5;1.1;-
Bjørnholt;SN18500;22.08.2017;10.5;0.7;-
Bjørnholt;SN18500;23.08.2017;11.2;0;-
Bjørnholt;SN18500;24.08.2017;11.7;0;-
Bjørnholt;SN18500;25.08.2017;12;7.6;-
Bjørnholt;SN18500;26.08.2017;10.8;0;-
Bjørnholt;SN18500;27.08.2017;10.9;0;-
Bjørnholt;SN18500;28.08.2017;12.9;0;-
Bjørnholt;SN18500;29.08.2017;14.1;9.6;-
Bjørnholt;SN18500;30.08.2017;10.8;4.9;-
Bjørnholt;SN18500;31.08.2017;10.1;0;-
Bjørnholt;SN18500;01.09.2017;9.4;1.6;0
Bjørnholt;SN18500;02.09.2017;10.3;0.9;0
Bjørnholt;SN18500;03.09.2017;10.9;0;0
Bjørnholt;SN18500;04.09.2017;9.1;0;0
Bjørnholt;SN18500;05.09.2017;10.4;5;0
Bjørnholt;SN18500;06.09.2017;10.4;27.5;0
Bjørnholt;SN18500;07.09.2017;8.7;22.6;0
Bjørnholt;SN18500;08.09.2017;8.6;0.2;0
Bjørnholt;SN18500;09.09.2017;9.7;11.2;0
Bjørnholt;SN18500;10.09.2017;10.2;7.1;0
Bjørnholt;SN18500;11.09.2017;10.6;13;0
Bjørnholt;SN18500;12.09.2017;10.7;45.5;0
Bjørnholt;SN18500;13.09.2017;9.7;18.1;0
Bjørnholt;SN18500;14.09.2017;9.1;0.7;0
Bjørnholt;SN18500;15.09.2017;9;1.9;0
Bjørnholt;SN18500;16.09.2017;9.1;0;0
Bjørnholt;SN18500;17.09.2017;8.5;0.1;0
Bjørnholt;SN18500;18.09.2017;10.4;0.1;0
Bjørnholt;SN18500;19.09.2017;8.8;1.1;0
Bjørnholt;SN18500;20.09.2017;6.8;1.5;0
Bjørnholt;SN18500;21.09.2017;5.6;3.2;0
Bjørnholt;SN18500;23.09.2017;10;2.5;0
Bjørnholt;SN18500;24.09.2017;11.1;1.1;0
Bjørnholt;SN18500;25.09.2017;11.1;1.1;0
Bjørnholt;SN18500;26.09.2017;10.8;0.2;0
Bjørnholt;SN18500;27.09.2017;11.2;0.6;0
Bjørnholt;SN18500;28.09.2017;10.2;0;0
Bjørnholt;SN18500;29.09.2017;8.7;0;0
Bjørnholt;SN18500;30.09.2017;9.4;0.1;0
Bjørnholt;SN18500;01.10.2017;8.7;0;0
Bjørnholt;SN18500;04.10.2017;5.7;0;0
Bjørnholt;SN18500;05.10.2017;4.7;2.1;0
Bjørnholt;SN18500;06.10.2017;7.2;0;0
Bjørnholt;SN18500;07.10.2017;6;0;0
Bjørnholt;SN18500;08.10.2017;5.1;0.1;0
Bjørnholt;SN18500;09.10.2017;3.3;0;0
Bjørnholt;SN18500;10.10.2017;2.1;0.1;0
Bjørnholt;SN18500;11.10.2017;2.6;2;0
Bjørnholt;SN18500;13.10.2017;5.5;0.1;0
Bjørnholt;SN18500;14.10.2017;8.5;11.2;0
Bjørnholt;SN18500;15.10.2017;7.9;0.1;0
Bjørnholt;SN18500;25.10.2017;1.2;50.2;3
Bjørnholt;SN18500;26.10.2017;4;0;0
Bjørnholt;SN18500;27.10.2017;3.9;0.9;0
Bjørnholt;SN18500;28.10.2017;5.3;0.2;0
Bjørnholt;SN18500;29.10.2017;3.1;0;0
Bjørnholt;SN18500;30.10.2017;-0.1;0;0
Bjørnholt;SN18500;31.10.2017;2.1;0.1;0
Bjørnholt;SN18500;01.11.2017;3.1;0;0
Bjørnholt;SN18500;02.11.2017;2.8;0.2;0
Bjørnholt;SN18500;03.11.2017;1.6;0;0
Bjørnholt;SN18500;04.11.2017;0.8;0.1;0
Bjørnholt;SN18500;05.11.2017;4.3;15.7;0
Bjørnholt;SN18500;06.11.2017;0.6;18.9;0
Bjørnholt;SN18500;07.11.2017;1.3;0;0
Bjørnholt;SN18500;08.11.2017;3.6;0.6;0
Bjørnholt;SN18500;09.11.2017;4;0.1;0
Bjørnholt;SN18500;10.11.2017;0.5;1.2;0
Bjørnholt;SN18500;11.11.2017;-1.4;1.5;0
Bjørnholt;SN18500;12.11.2017;0.3;0;0
Bjørnholt;SN18500;13.11.2017;-1;0;0
Bjørnholt;SN18500;14.11.2017;-3.2;0.1;0
Bjørnholt;SN18500;15.11.2017;0.4;4.2;5
Bjørnholt;SN18500;16.11.2017;-0.3;0;5
Bjørnholt;SN18500;17.11.2017;1.3;8.8;0
Bjørnholt;SN18500;18.11.2017;-1.4;0;0
Bjørnholt;SN18500;19.11.2017;-3.2;2;4
Bjørnholt;SN18500;20.11.2017;-5.7;0;3
Bjørnholt;SN18500;21.11.2017;-6.7;0.2;3
Bjørnholt;SN18500;22.11.2017;-6.2;1.7;5
Bjørnholt;SN18500;24.11.2017;0.1;11.6;0
Bjørnholt;SN18500;25.11.2017;-1.5;0;0
Bjørnholt;SN18500;26.11.2017;0;2.2;3
Bjørnholt;SN18500;28.11.2017;-2.9;-;7
Bjørnholt;SN18500;29.11.2017;-3.3;17.5;23
Bjørnholt;SN18500;30.11.2017;-3.4;1.3;23
Bjørnholt;SN18500;01.12.2017;-7.6;0.3;21
Bjørnholt;SN18500;02.12.2017;-7.4;0.3;18
Bjørnholt;SN18500;03.12.2017;-2.7;0;16
Bjørnholt;SN18500;04.12.2017;-4.5;0.1;17
Bjørnholt;SN18500;05.12.2017;-2.6;0;17
Bjørnholt;SN18500;06.12.2017;-1.6;2.5;20
Bjørnholt;SN18500;08.12.2017;2;1.2;10
Bjørnholt;SN18500;09.12.2017;-0.8;0;10
Bjørnholt;SN18500;10.12.2017;-9.2;0;10
Bjørnholt;SN18500;11.12.2017;-5;0.4;10
Bjørnholt;SN18500;12.12.2017;-9.4;0.1;10
Bjørnholt;SN18500;13.12.2017;-10.9;0.3;11
Bjørnholt;SN18500;14.12.2017;-3.9;7.2;16
Bjørnholt;SN18500;15.12.2017;-4.6;0.8;16
Bjørnholt;SN18500;16.12.2017;-5.8;0.1;16
Bjørnholt;SN18500;17.12.2017;-12.7;2.5;19
Bjørnholt;SN18500;18.12.2017;-5.4;0.4;15
Bjørnholt;SN18500;19.12.2017;-6.8;0;14
Bjørnholt;SN18500;22.12.2017;-3.2;0.1;-
Bjørnholt;SN18500;23.12.2017;-0.8;0;16
Bjørnholt;SN18500;24.12.2017;-3.2;1.5;18
Bjørnholt;SN18500;25.12.2017;-2.7;0.4;14
Bjørnholt;SN18500;26.12.2017;-0.8;4.7;-
Bjørnholt;SN18500;27.12.2017;-1.8;21.5;31
Bjørnholt;SN18500;28.12.2017;-0.7;7.3;41
Bjørnholt;SN18500;29.12.2017;-2.5;7;48
Bjørnholt;SN18500;30.12.2017;-10.1;0.1;47
Bjørnholt;SN18500;06.01.2018;-7.9;0;54
Bjørnholt;SN18500;07.01.2018;-8.1;0;53
Bjørnholt;SN18500;08.01.2018;-6.3;0;53
Bjørnholt;SN18500;09.01.2018;-15.1;0;49
Bjørnholt;SN18500;10.01.2018;-10.5;0;49
Bjørnholt;SN18500;11.01.2018;-4.2;7.6;55
Bjørnholt;SN18500;12.01.2018;-6.4;5.8;59
Bjørnholt;SN18500;13.01.2018;-5.1;1.4;59
Bjørnholt;SN18500;14.01.2018;-5.7;0.2;59
Bjørnholt;SN18500;15.01.2018;-4.1;2.6;61
Bjørnholt;SN18500;18.01.2018;-5.5;3.3;92
Bjørnholt;SN18500;19.01.2018;-5.6;1.9;91
Bjørnholt;SN18500;20.01.2018;-4.9;1;89
Bjørnholt;SN18500;21.01.2018;-6.3;3.2;90
Bjørnholt;SN18500;22.01.2018;-8.3;0;-
Bjørnholt;SN18500;25.01.2018;1.5;4.8;91
Bjørnholt;SN18500;26.01.2018;-2;0;86
Bjørnholt;SN18500;27.01.2018;-6.1;0;87
Bjørnholt;SN18500;28.01.2018;-3.1;17.6;99
Bjørnholt;SN18500;29.01.2018;-6.1;0.6;93
Bjørnholt;SN18500;30.01.2018;-7;3.6;97
Bjørnholt;SN18500;31.01.2018;-0.7;4.2;102
Bjørnholt;SN18500;01.02.2018;-1.6;35.8;126
Bjørnholt;SN18500;02.02.2018;-9.9;4.8;125
Bjørnholt;SN18500;03.02.2018;-10.9;0.4;123
Bjørnholt;SN18500;05.02.2018;-10.8;0.4;120
Bjørnholt;SN18500;06.02.2018;-7.4;0.1;118
Bjørnholt;SN18500;07.02.2018;-8;0;115
Bjørnholt;SN18500;08.02.2018;-8.4;0.5;114
Bjørnholt;SN18500;09.02.2018;-2.4;13.7;124
Bjørnholt;SN18500;10.02.2018;-4;7.2;124
Bjørnholt;SN18500;11.02.2018;-4.4;9.4;131
Bjørnholt;SN18500;12.02.2018;-3.4;15;142
Bjørnholt;SN18500;13.02.2018;-6.7;12;146
Bjørnholt;SN18500;15.02.2018;-2.9;0.7;141
Bjørnholt;SN18500;16.02.2018;-3.7;9.3;153
Bjørnholt;SN18500;17.02.2018;-7.4;0.1;154
Bjørnholt;SN18500;18.02.2018;-2.7;1.9;153
Bjørnholt;SN18500;19.02.2018;-3.9;4.4;154
Bjørnholt;SN18500;20.02.2018;-6.2;0.8;150
Bjørnholt;SN18500;21.02.2018;-6.3;0.3;150
Bjørnholt;SN18500;22.02.2018;-8.6;0.7;148
Bjørnholt;SN18500;23.02.2018;-7.1;0.2;145
Bjørnholt;SN18500;24.02.2018;-6.3;0.5;142
Bjørnholt;SN18500;25.02.2018;-10;3.2;144
Bjørnholt;SN18500;26.02.2018;-15.1;1.5;144
Bjørnholt;SN18500;27.02.2018;-12.6;0;143
Bjørnholt;SN18500;28.02.2018;-14.6;0.2;141
Bjørnholt;SN18500;01.03.2018;-15.6;0.1;140
Bjørnholt;SN18500;02.03.2018;-11.2;0.3;139
Bjørnholt;SN18500;03.03.2018;-8.8;0;138
Bjørnholt;SN18500;04.03.2018;-8.4;0;137
Bjørnholt;SN18500;05.03.2018;-7.7;0.8;135
Bjørnholt;SN18500;06.03.2018;-6.5;2.3;140
Bjørnholt;SN18500;07.03.2018;-4;0.6;142
Bjørnholt;SN18500;08.03.2018;-4.1;0;138
Bjørnholt;SN18500;09.03.2018;-6.6;4.3;142
Bjørnholt;SN18500;10.03.2018;-7.3;0.4;140
Bjørnholt;SN18500;11.03.2018;-5.3;0;138
Bjørnholt;SN18500;12.03.2018;-2.5;9.7;145
Bjørnholt;SN18500;13.03.2018;-2.3;1.7;144
Bjørnholt;SN18500;14.03.2018;-5.9;0;142
Bjørnholt;SN18500;15.03.2018;-7;0;141
Bjørnholt;SN18500;16.03.2018;-11.7;0.1;139
Bjørnholt;SN18500;17.03.2018;-13.7;0;139
Bjørnholt;SN18500;18.03.2018;-9.7;0;138
Bjørnholt;SN18500;19.03.2018;-2;0.2;137
Bjørnholt;SN18500;20.03.2018;-1.4;0.8;136
Bjørnholt;SN18500;21.03.2018;0.1;0;134
Bjørnholt;SN18500;22.03.2018;0.4;0.1;134
Bjørnholt;SN18500;23.03.2018;-1.9;0.1;130
Bjørnholt;SN18500;24.03.2018;1;3.3;131
Bjørnholt;SN18500;25.03.2018;1.4;0.5;127
Bjørnholt;SN18500;26.03.2018;-3.5;0.5;123
Bjørnholt;SN18500;27.03.2018;-8.3;0.7;124
Bjørnholt;SN18500;28.03.2018;-8.8;0;123
Bjørnholt;SN18500;29.03.2018;-7.9;0;123
Bjørnholt;SN18500;30.03.2018;-7.5;0;122
Bjørnholt;SN18500;31.03.2018;-6.7;0;122
Bjørnholt;SN18500;01.04.2018;-5.5;0;121
Bjørnholt;SN18500;03.04.2018;-5;0;120
Bjørnholt;SN18500;04.04.2018;0.7;7.1;124
Bjørnholt;SN18500;05.04.2018;1.2;4.8;122
Bjørnholt;SN18500;06.04.2018;1;9;124
Bjørnholt;SN18500;07.04.2018;0.2;0;118
Bjørnholt;SN18500;08.04.2018;1.5;0;118
Bjørnholt;SN18500;09.04.2018;1.1;8.7;116
Bjørnholt;SN18500;10.04.2018;1.6;3.8;114
Bjørnholt;SN18500;11.04.2018;0.1;0;111
Bjørnholt;SN18500;12.04.2018;1.3;0.3;108
Bjørnholt;SN18500;13.04.2018;3.4;0.1;103
Bjørnholt;SN18500;14.04.2018;5.6;0.1;99
Bjørnholt;SN18500;15.04.2018;6.1;0;94
Bjørnholt;SN18500;16.04.2018;4.1;0;89
Bjørnholt;SN18500;17.04.2018;5.4;0.3;85
Bjørnholt;SN18500;18.04.2018;7.4;2;76
Bjørnholt;SN18500;19.04.2018;7.9;0.2;70
Bjørnholt;SN18500;20.04.2018;5.9;0.5;62
Bjørnholt;SN18500;21.04.2018;6.8;0.4;57
Bjørnholt;SN18500;22.04.2018;5.6;0.1;53
Bjørnholt;SN18500;23.04.2018;3.9;0.1;49
Bjørnholt;SN18500;24.04.2018;5.2;5.9;45
Bjørnholt;SN18500;25.04.2018;4.5;0.1;41
Bjørnholt;SN18500;26.04.2018;4.5;0.4;39
Bjørnholt;SN18500;27.04.2018;3.5;1.1;35
Bjørnholt;SN18500;28.04.2018;3.2;3.1;33
Bjørnholt;SN18500;29.04.2018;4.1;0;30
Bjørnholt;SN18500;30.04.2018;4.5;0.4;27
Bjørnholt;SN18500;01.05.2018;1.9;12.9;25
Bjørnholt;SN18500;03.05.2018;4.6;0.2;18
Bjørnholt;SN18500;04.05.2018;6.1;3.1;14
Bjørnholt;SN18500;05.05.2018;10.6;0.2;9
Bjørnholt;SN18500;06.05.2018;11;0.5;0
Bjørnholt;SN18500;07.05.2018;9.5;0.3;0
Bjørnholt;SN18500;08.05.2018;10.9;0.1;0
Bjørnholt;SN18500;09.05.2018;12.4;0.2;0
